,index,username,to,text,sentiment,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,mentions,hashtags,urls,hashtag,short_date
15966,68381,ChrisPounds7,,Donald's Demeaning Diatribes Demanding Demigod Distinctions Deridingly Downgrades US @POTUS @GeorgeTakei @ewarren @KamalaHarris #AmericansForImpeachment  #FBR #BLM #LGBTQ #Unity #Tï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,-1,0,0,-1,1.15E+18,https://twitter.com/ChrisPounds7/status/1148247893196677120,8.14E+17,2019-07-08 15:10:05+00:00,Mon Jul 08 15:10:05 +0000 2019,POTUS GeorgeTakei ewarren KamalaHarris,#AmericansForImpeachment #FBR #BLM #LGBTQ #Unity #T,,#blm,7/8/2019
3464,13425,rouxbenCR,EQUIPTO,@EQUIPTO ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½#BLM but SHOOT the Bayview gets great weather! And only 700K fo,1,0,0,-1,1.12E+18,https://twitter.com/rouxbenCR/status/1124063228135452676,2935473242,2019-05-02 21:28:52+00:00,Thu May 02 21:28:52 +0000 2019,EQUIPTO,#BLM,,#blm,5/2/2019
29969,124806,backroads_linda,,"I don't know if I was right but I'm really glad she's been convicted &amp; yes, the fact this was allowed will definitely significantly decrease her appeal options! #BLM #JusticeForBothamJean 
https://t.co/aA44JMDFBG https://t.co/FXzJwcUW8m",1,0,0,-1,1.18E+18,https://twitter.com/backroads_linda/status/1179069369596416005,446522112,2019-10-01 16:23:38+00:00,Tue Oct 01 16:23:38 +0000 2019,,#BLM #JusticeForBothamJean,https://t.co/aA44JMDFBG https://t.co/FXzJwcUW8m,#blm,10/1/2019
22177,94743,AnimalsHaveValu,,"No Killing #Wolves On / Near Public Lands: Federal, State, Parks &amp; #BLM in USA - Sign the Petition! https://t.co/cDqKINc7Lh via @Change",0,2,2,-1,1.16E+18,https://twitter.com/AnimalsHaveValu/status/1159889029531176962,490638911,2019-08-09 18:07:48+00:00,Fri Aug 09 18:07:48 +0000 2019,Change,#Wolves #BLM,https://t.co/cDqKINc7Lh,#blm,8/9/2019
24202,100766,LisaP1234,,"#WhereAreTheKidsInCagesNow?  
#BringBackOurGirls #BLM #TimesUp #NeverAgain #DisabledRights #StopTheBans #AnimalRights #ImpeachTrumpNow 
#SilenceEqualsCompliance",0,2,0,-1,1.16E+18,https://twitter.com/LisaP1234/status/1163652650589511680,286012611,2019-08-20 03:23:06+00:00,Tue Aug 20 03:23:06 +0000 2019,,#WhereAreTheKidsInCagesNow #BringBackOurGirls #BLM #TimesUp #NeverAgain #DisabledRights #StopTheBans #AnimalRights #ImpeachTrumpNow #SilenceEqualsCompliance,,#blm,8/20/2019
5948,24803,reneevgibson,iam_danalena,@iam_danalena What a jerk. Another deplorable Trumpster. ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,-1,0,0,-1,1.13E+18,https://twitter.com/reneevgibson/status/1128834559699824646,8.35E+17,2019-05-16 01:28:26+00:00,Thu May 16 01:28:26 +0000 2019,iam_danalena,#BLM #MeToo,,#blm,5/16/2019
32214,142003,Aimee_Arti,DNC,"@DNC this is why the left is leaving in droves. The corporate Democrats say #BLM #BlackLivesMatter but do NOTHING to change anything, and promote, condone, &amp; participate in structural racism while calling for everyone to accept incremental changes. https://t.co/LbHU6vuMet",-1,0,0,-1,1.19E+18,https://twitter.com/Aimee_Arti/status/1185294558097227783,958223216,2019-10-18 20:40:19+00:00,Fri Oct 18 20:40:19 +0000 2019,DNC,#BLM #BlackLivesMatter,https://t.co/LbHU6vuMet,#blm,10/18/2019
6625,29315,BigBrotherNut,cajun4trump,@Cajun_Chick_25 #BLM trash love violence against police.,-1,0,0,-1,1.13E+18,https://twitter.com/BigBrotherNut/status/1130123025809117184,53648074,2019-05-19 14:48:20+00:00,Sun May 19 14:48:20 +0000 2019,,#BLM,,#blm,5/19/2019
23087,95661,Hlth_Literacy,,Book - No Jim Crow Church: The Origins of South Carolina's Bahï¿½ï¿½ï¿½ï¿½ï¿½ï¿½'ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Community https://t.co/vepUNKyaZl HT @floridapr,0,0,0,-1,1.16E+18,https://twitter.com/Hlth_Literacy/status/1161760674965590022,77314206,2019-08-14 22:05:04+00:00,Wed Aug 14 22:05:04 +0000 2019,floridapress,#BLM,https://t.co/vepUNKyaZl,#blm,8/14/2019
31912,135886,BHM_Pirate,,Hong Kong Demonstrators Trample and Burn LeBron James Jerseys https://t.co/NLKSb8FHCK via @BreitbartNews #AMJoy #BlackTwitter #BLM #BuzzFeed #CNN #DailyBeast #Democrat #Family #HuffPost #LGBTQ  #MSNBC #MAGA #NowThis #NPR #Salon #TeenVogue #TheRoot #TYT #InfoWars,0,0,0,-1,1.18E+18,https://twitter.com/BHM_Pirate/status/1184432897220120577,591589116,2019-10-16 11:36:23+00:00,Wed Oct 16 11:36:23 +0000 2019,BreitbartNews,#AMJoy #BlackTwitter #BLM #BuzzFeed #CNN #DailyBeast #Democrat #Family #HuffPost #LGBTQ #MSNBC #MAGA #NowThis #NPR #Salon #TeenVogue #TheRoot #TYT #InfoWars,https://t.co/NLKSb8FHCK,#blm,10/16/2019
29213,119807,BLM_Report,,"LeBron Jamesï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ High School Jersey Up for Auction, Expected to Sell for Hundreds of Thousands: https://t.co/LJYGMffTEH #BLM #blacklivesmatter #BLMNews",0,0,0,-1,1.18E+18,https://twitter.com/BLM_Report/status/1176200264375832577,7.78E+17,2019-09-23 18:22:50+00:00,Mon Sep 23 18:22:50 +0000 2019,,#BLM #blacklivesmatter #BLMNews,https://t.co/LJYGMffTEH,#blm,9/23/2019
14563,63240,duracelqc,wvjoe911,"@wvjoe911 @Mediaite You see how easy it is for a republican to disregard everyone's civil liberties, but theirs the laws must be respected. We need for all groups: #BLM #MarchForOurLives #MeToo #EnoughIsEnough #UnitedBlue #TheResistance #Womenagainstviolence #TheYearOfTheWomen #youngscientist #TeenU",0,12,41,-1,1.15E+18,https://twitter.com/duracelqc/status/1145356543166164993,127209068,2019-06-30 15:40:54+00:00,Sun Jun 30 15:40:54 +0000 2019,wvjoe911 Mediaite,#BLM #MarchForOurLives #MeToo #EnoughIsEnough #UnitedBlue #TheResistance #Womenagainstviolence #TheYearOfTheWomen #youngscientist #TeenU,,#blm,6/30/2019
2777,12734,DrLindaShelton,,W supremacist domestic terrorism is a natl emergency #BanAR15 &amp; similar weapons #LicenseGuns #FlipTheSenate 2020 #AARP #BLM #veterans #p2 #1u #Millennials #METOO #MarchForOurLives #DACA #TeaParty #LGBTQ #Latinx #indigenous DENOUNCE Lies &amp; Hate #VoteBlueNoMatterWhat Decency https://t.co/b3NmmNu9j6,0,1,1,-1,1.12E+18,https://twitter.com/DrLindaShelton/status/1122593892556333057,44983352,2019-04-28 20:10:15+00:00,Sun Apr 28 20:10:15 +0000 2019,,#BanAR15 #LicenseGuns #FlipTheSenate #AARP #BLM #veterans #p2 #1u #Millennials #METOO #MarchForOurLives #DACA #TeaParty #LGBTQ #Latinx #indigenous #VoteBlueNoMatterWhat,https://t.co/b3NmmNu9j6,#blm,4/28/2019
27042,111973,minotauresse,pulte,"@pulte I donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t have much but give a little to save our #WildHorses who are being targeted for removal and #slaughter from our #publiclands by #BLM even though legally protected. There are others trying to save them too, some dedicate their lives to getting them o",-1,1,3,-1,1.17E+18,https://twitter.com/minotauresse/status/1170532297331945472,145752172,2019-09-08 03:00:21+00:00,Sun Sep 08 03:00:21 +0000 2019,pulte,#WildHorses #slaughter #publiclands #BLM #killpens,,#blm,9/8/2019
26976,111907,BLM_Report,,ýýýGorgeousýýý: La La Anthony Fans Go Gaga After She Switches Her Hair Color: https://t.co/byGgvDhZ3n #BLM #blacklivesmatter #BLMNews https://t.co/dYNfOgfxIa,1,0,0,-1,1.17E+18,https://twitter.com/BLM_Report/status/1170723005628125195,7.78E+17,2019-09-08 15:38:10+00:00,Sun Sep 08 15:38:10 +0000 2019,,#BLM #blacklivesmatter #BLMNews,https://t.co/byGgvDhZ3n,#blm,9/8/2019
7489,33884,DrLindaShelton,cspan,@cspan @KellyannePolls @SpeakerPelosi U deserve that treatment-She's number 2 in line 4 President- You're nothing but a liar&amp;lap dog 2 #DonTheDementedCon #VoteBlueNoMatterWhat2020 STOP Lies Greed&amp;Hate #AARP #p2 #1u #Veterans #MeToo #Millenials #GenX #MarchForOurLives #BLM #Latinx #CAIR #DACA #indigenous UNITY DECENCY,-1,0,2,-1,1.13E+18,https://twitter.com/DrLindaShelton/status/1131741387299405824,44983352,2019-05-24 01:59:08+00:00,Fri May 24 01:59:08 +0000 2019,cspan KellyannePolls SpeakerPelosi,#DonTheDementedCon #VoteBlueNoMatterWhat2020 #AARP #p2 #1u #Veterans #MeToo #Millenials #GenX #MarchForOurLives #BLM #Latinx #CAIR #DACA #indigenous,,#blm,5/24/2019
24310,100874,DonTochillo,,#Indigenous #NativeTwitter #TAIRP #WeAreStillHere #MMIWG #MMNAWG #MTAW #MoreThanAWord #LGBTQ #BLM #FlintWaterCrisis #NavajoWaterCrisis #MaunaKea #IStandWithMaunaKea #ProtectMaunaKea #StandWithMaunaKea #WeAreMaunaKea #YellowRedBrownBlackUniteï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,0,0,0,-1,1.16E+18,https://twitter.com/DonTochillo/status/1164249036104192001,2365949540,2019-08-21 18:52:55+00:00,Wed Aug 21 18:52:55 +0000 2019,,#Indigenous #NativeTwitter #TAIRP #WeAreStillHere #MMIWG #MMNAWG #MTAW #MoreThanAWord #LGBTQ #BLM #FlintWaterCrisis #NavajoWaterCrisis #MaunaKea #IStandWithMaunaKea #ProtectMaunaKea #StandWithMaunaKea #WeAreMaunaKea #YellowRedBrownBlackUnite,https://t.co/RDav0HfPVF,#blm,8/21/2019
28860,119448,twistertitr,,"#OR #ID #MT #WY #SD #NE #MN #MI #IL #KY #WV #VA #PA #DE #NJ #RI #MA #ME #NH #CO #KS #AZ #NM #TX #OK #AR #TN #NC #SC #LA #MS #AL #GA #Women #GOPWomen #Indie #Dems #Vets  #Students #Millennials #BLM
Late  @SenJohnMcCain   Conts. 2B a hero ; Via , Family #FF https://t.co/0aaouPEpOJ",0,0,0,-1,1.18E+18,https://twitter.com/twistertitr/status/1175192072405561349,28201999,2019-09-20 23:36:38+00:00,Fri Sep 20 23:36:38 +0000 2019,SenJohnMcCain,#OR #ID #MT #WY #SD #NE #MN #MI #IL #KY #WV #VA #PA #DE #NJ #RI #MA #ME #NH #CO #KS #AZ #NM #TX #OK #AR #TN #NC #SC #LA #MS #AL #GA #Women #GOPWomen #Indie #Dems #Vets #Students #Millennials #BLM #FF,https://t.co/0aaouPEpOJ,#blm,9/20/2019
30020,124859,CTSVideoMag,,#AmberGuyer is found guilty of murder in the shooting death of #BothamJean ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ #CNN #NBC #CBS #NYC #BLM #Police #MSNBC #NYC #LA #MTV,-1,0,0,-1,1.18E+18,https://twitter.com/CTSVideoMag/status/1179122346629554176,1027384394,2019-10-01 19:54:09+00:00,Tue Oct 01 19:54:09 +0000 2019,,#AmberGuyer #BothamJean #CNN #NBC #CBS #NYC #BLM #Police #MSNBC #NYC #LA #MTV,,#blm,10/1/2019
18071,75053,DaLeewoke,,"You build an All Girl School in Africa, but studies show a larger impact if a Coed institution was created. @oprah 
The only Institution, your helping is that of Racism.
.
.
#blm
#art #blackcelebs
#hiphopmusicï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½",-1,0,0,-1,1.15E+18,https://twitter.com/DaLeewoke/status/1151909655859384320,2542802983,2019-07-18 17:40:38+00:00,Thu Jul 18 17:40:38 +0000 2019,Oprah,#blm #art #blackcelebs #hiphopmusic,https://t.co/gtNgvBJ0SO,#blm,7/18/2019
18567,79414,pebblestrong,pebblestrong,"more important than that, the non-black churches DID NOT speak about the injustices happening around us. #BLM , police brutality, discrimination...they just ignored it.

there has never been an incentive for me to ever go, even for NOLA.",-1,0,0,-1,1.15E+18,https://twitter.com/pebblestrong/status/1153000326049361920,66465286,2019-07-21 17:54:34+00:00,Sun Jul 21 17:54:34 +0000 2019,,#BLM,,#blm,7/21/2019
11216,46040,CaliLiliIndies,BillGates,"@BillGates @jack Naivete Not Wanted
#PublicService 
#ReclaimingOurTime 
' #History Won't Silence #HERstory #GlobalFRATpartyï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½OVER 'ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½
#ElectionTrain
#DemocracyIsAVerb 
#LGBTQ
#wokeaf
#pride
#WOC
#BLM 
#climatechange
#shethepeople 
#Roeï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½",0,1,1,-1,1.14E+18,https://twitter.com/CaliLiliIndies/status/1139048894489288705,594100783,2019-06-13 05:56:33+00:00,Thu Jun 13 05:56:33 +0000 2019,BillGates jack,#PublicService #ReclaimingOurTime #History #HERstory #GlobalFRATparty #ElectionTrain #DemocracyIsAVerb #LGBTQ #wokeaf #pride #WOC #BLM #climatechange #shethepeople #Roe #TheNewDDay,https://t.co/PvJWzhW9RX,#blm,6/13/2019
2956,12913,twistertitr,,"#Indivisible  #TheResistance 
#PA #VA  #TX #MS #LA #FL #GA #SC #NC #MI #MN #ME #OH #KY #TN #AZ #NV #CA #WA #CO #OK #MO #WY #SD #ND #IL #NJ #NY #Women #GOPWomen #Indie #Dems #Students #Millennials #BLM #Asian #Latinos #VetsResist #LGBT  #TakeBackAmerica #Str8BlueTicket ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï",0,0,0,-1,1.12E+18,https://twitter.com/twistertitr/status/1122990198785236997,28201999,2019-04-29 22:25:02+00:00,Mon Apr 29 22:25:02 +0000 2019,,#Indivisible #TheResistance #PA #VA #TX #MS #LA #FL #GA #SC #NC #MI #MN #ME #OH #KY #TN #AZ #NV #CA #WA #CO #OK #MO #WY #SD #ND #IL #NJ #NY #Women #GOPWomen #Indie #Dems #Students #Millennials #BLM #Asian #Latinos #VetsResist #LGBT #TakeBackAmerica #Str8BlueTicket #FF,https://t.co/vFLARxb2FD,#blm,4/29/2019
1303,7996,jvpnewhaven,,Weï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re marching in #Hamden for #JusticeforStephanieandPaul #BlackLivesMatter #BLM,0,2,5,-1,1.12E+18,https://twitter.com/jvpnewhaven/status/1119380596583796736,2559949004,2019-04-19 23:21:45+00:00,Fri Apr 19 23:21:45 +0000 2019,,#Hamden #JusticeforStephanieandPaul #BlackLivesMatter #BLM,,#blm,4/19/2019
24753,104082,GriffKohout,GriffKohout,"@nessnitty @Kaepernick7 @yourrightscamp #act of #public #peaceful #protest is about #creating #AWARENESS in #society, helping #humans get #woke to #social #injustice yo!!

#shouts to #Kaepernick #EricReid !!!!

#imwithKap!!

#evolve, #NFL &amp; #USA !!!

#poetry #blacklivesmatter #blm #resist #gcao

https://t.co/NbjNYHoE9U",0,1,1,-1,1.17E+18,https://twitter.com/GriffKohout/status/1165315979112378368,195970177,2019-08-24 17:32:34+00:00,Sat Aug 24 17:32:34 +0000 2019,nessnitty Kaepernick7 yourrightscamp,#act #public #peaceful #protest #creating #AWARENESS #society #humans #woke #social #injustice #shouts #Kaepernick #EricReid #imwithKap #evolve #NFL #USA #poetry #blacklivesmatter #blm #resist #gcao,https://t.co/NbjNYHoE9U,#blm,8/24/2019
9550,39599,IssuesUSASPAC,,Support #BlackLivesMatter #BlackTwitter #ICantBreathe #BLM #Ferguson #AllLivesMatter #SayHerName #BlueLivesMatter https://t.co/xz89LfE96F,1,0,0,-1,1.14E+18,https://twitter.com/IssuesUSASPAC/status/1135804481550110721,3039817185,2019-06-04 07:04:25+00:00,Tue Jun 04 07:04:25 +0000 2019,,#BlackLivesMatter #BlackTwitter #ICantBreathe #BLM #Ferguson #AllLivesMatter #SayHerName #BlueLivesMatter,https://t.co/xz89LfE96F,#blm,6/4/2019
23559,100117,KathiInCali,CraigRozniecki,@CraigRozniecki He already added #BLM to the list.ï¿½ï,0,0,0,-1,1.16E+18,https://twitter.com/KathiInCali/status/1162770210174070785,602509507,2019-08-17 16:56:35+00:00,Sat Aug 17 16:56:35 +0000 2019,CraigRozniecki,#BLM,,#blm,8/17/2019
9206,39253,christraynor,,"1 out of 5

1/5 = 20%

20% of Americaï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s cops have racist and/or violent leanings or worse.

If one bad apple can spoil a whole bunch, how many innocent black people will die from a shitload of bad apples? 

ANSWER  =  MULTIPLE  SHITLOADS OF  BLACK  PEOPLE!

#BLM #Racism #BadCops",-1,0,1,-1,1.14E+18,https://twitter.com/christraynor/status/1135090635982168064,19132899,2019-06-02 07:47:51+00:00,Sun Jun 02 07:47:51 +0000 2019,,#BLM #Racism #BadCops,https://t.co/zQjuQHEBRs,#blm,6/2/2019
12514,53765,sharon_elle,,Hello people w/authority. #BLM needs investigation &amp; oversight..@SenJeffMerkley .@RonWyden .@repblumenauer .@RepPeterDeFazio .@repgregwalden .@RepBonamici .@RepSchrader .@RepPeterDeFazio .@OregonGovBrown .@Oregonian .@capitalpress .@Salem_Statesman .@ThePortlandTrib https://t.co/yldFlae0IK,0,0,0,-1,1.14E+18,https://twitter.com/sharon_elle/status/1141484787636428800,16517339,2019-06-19 23:15:55+00:00,Wed Jun 19 23:15:55 +0000 2019,SenJeffMerkley RonWyden repblumenauer RepPeterDeFazio repgregwalden RepBonamici RepSchrader RepPeterDeFazio OregonGovBrown Oregonian capitalpress Salem_Statesman ThePortlandTrib,#BLM,https://t.co/yldFlae0IK,#blm,6/19/2019
23870,100429,konqueso26,konqueso26,#BLM #inequality #BlackLivesMatter,0,0,0,-1,1.16E+18,https://twitter.com/konqueso26/status/1163484960033890304,3190705813,2019-08-19 16:16:45+00:00,Mon Aug 19 16:16:45 +0000 2019,,#BLM #inequality #BlackLivesMatter,,#blm,8/19/2019
1835,8538,DrLindaShelton,,Take the planet or plastic pledge on #EarthDay #FlipTheSenate 2020 #AARP #BLM #veterans #p2 #1u #Millennials #METOO #MarchForOurLives #DACA #TeaParty #LGBTQ #Latinx #indigenous DENOUNCE Lies &amp; Hate NO to 3rd parties #VoteBlueNoMatterWhat Decency https://t.co/OIrduDgtwB,0,0,0,-1,1.12E+18,https://twitter.com/DrLindaShelton/status/1120430844185927681,44983352,2019-04-22 20:55:04+00:00,Mon Apr 22 20:55:04 +0000 2019,,#EarthDay #FlipTheSenate #AARP #BLM #veterans #p2 #1u #Millennials #METOO #MarchForOurLives #DACA #TeaParty #LGBTQ #Latinx #indigenous #VoteBlueNoMatterWhat,https://t.co/OIrduDgtwB,#blm,4/22/2019
16951,73919,GeorgeSoniak,,#MedicareForAll #FightFor15 #tytlive #BernieSanders #AOC #AOC2019 #GreenNewDeal #CancelStudentDebt #AbolishICE #BLM #Bernie2020 #Democrats #TulsiGabbard #Tulsi2020 @AOC @jimmy_dore #Progressive #Medicare4All #CabanForQueens @CabanForQueens #DemocraticSocialism @davidsirota https://t.co/sCOOAdqhnp,0,0,1,-1,1.15E+18,https://twitter.com/GeorgeSoniak/status/1150215063200047104,4896259756,2019-07-14 01:26:55+00:00,Sun Jul 14 01:26:55 +0000 2019,AOC jimmy_dore cabanforqueens davidsirota,#MedicareForAll #FightFor15 #tytlive #BernieSanders #AOC #AOC2019 #GreenNewDeal #CancelStudentDebt #AbolishICE #BLM #Bernie2020 #Democrats #TulsiGabbard #Tulsi2020 #Progressive #Medicare4All #CabanForQueens #DemocraticSocialism,https://t.co/sCOOAdqhnp,#blm,7/14/2019
31198,135153,fran_b__,,"Very much so. He was Reaganï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s point man in the mass murder of the #MOVE commune led by #JohnAfrica in May of 1985, destroying a large swathe of a city block with incendiaries. #BLM https://t.co/8dY3s2Xfeg",-1,1,4,-1,1.18E+18,https://twitter.com/fran_b__/status/1182843037531009024,48673284,2019-10-12 02:18:50+00:00,Sat Oct 12 02:18:50 +0000 2019,,#MOVE #JohnAfrica #BLM,https://t.co/8dY3s2Xfeg https://t.co/ub0yaIdqnS,#blm,10/12/2019
19703,84579,Xpressionable,,"This fool had the nerve to stand on stage, in front of a Mic &amp; talk about accepting others regardless if they come from other places &amp; have hard struggles.. now, listen to him talk about them ..who the hell believed him? Those who voted for him
#Trumpisarat #WeAreBaltimore #BLM https://t.co/GMXvNdfGvy",-1,0,0,-1,1.16E+18,https://twitter.com/Xpressionable/status/1155552056964501505,532291506,2019-07-28 18:54:14+00:00,Sun Jul 28 18:54:14 +0000 2019,,#Trumpisarat #WeAreBaltimore #BLM,,#blm,7/28/2019
7114,29806,twistertitr,,"#Indivisible  #TheResistance 
#PA #VA  #TX #MS #LA #FL #GA #SC #NC #MN #MI #ME #OH #KY #TN #AZ #NV #CA #WA #CO #OK #MO #WY #SD #ND #IL #NJ #NY #Women #GOPWomen #Indie #Dems #Students #Millennials #BLM #Asian #Latinos #Vets #LGBT  #TakeBackAmerica #Str8BlueTicket ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï",0,0,0,-1,1.13E+18,https://twitter.com/twistertitr/status/1131002908475109377,28201999,2019-05-22 01:04:41+00:00,Wed May 22 01:04:41 +0000 2019,,#Indivisible #TheResistance #PA #VA #TX #MS #LA #FL #GA #SC #NC #MN #MI #ME #OH #KY #TN #AZ #NV #CA #WA #CO #OK #MO #WY #SD #ND #IL #NJ #NY #Women #GOPWomen #Indie #Dems #Students #Millennials #BLM #Asian #Latinos #Vets #LGBT #TakeBackAmerica #Str8BlueTicket #FF,https://t.co/9SwFiMbTVv,#blm,5/22/2019
2964,12921,BLM_Report,,"Community Activists Have Had Enough of ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Flint Fatigue,ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Stage Protest at Michigan State Capitol on Fifth Anniversary: https://t.co/2r73wzGNs1 #BLM #b",0,0,0,-1,1.12E+18,https://twitter.com/BLM_Report/status/1123004622203957253,7.78E+17,2019-04-29 23:22:21+00:00,Mon Apr 29 23:22:21 +0000 2019,,#BLM #blacklivesmatter #BLMNews,https://t.co/2r73wzGNs1,#blm,4/29/2019
14150,62824,tiffmc1013,ReginaA1981,"@ReginaA1981 They're the same ones that always have #BLM in their bios. They can talk about it, they just can't be about it.",0,0,4,-1,1.14E+18,https://twitter.com/tiffmc1013/status/1144649332722814976,23782099,2019-06-28 16:50:42+00:00,Fri Jun 28 16:50:42 +0000 2019,ReginaA1981,#BLM,,#blm,6/28/2019
13995,59257,neuenegro,neuenegro,"Julian asked about being the only Latinx candidate pivots to #BLM issues to show solidarity, build a larger support bloc. I'm impressed by the framing #DemDebate",0,0,3,-1,1.14E+18,https://twitter.com/neuenegro/status/1144071950010109952,252621417,2019-06-27 02:36:23+00:00,Thu Jun 27 02:36:23 +0000 2019,,#BLM #DemDebate,,#blm,6/27/2019
33372,146108,MissionaryBLMM,,"ýýýUsing Black Women? @facebook @facebookceo1 @facebook @amazon @amprog @NMSDC @wikipedia @DNC @actblue @aspenideas @TheAtlantic 
ALL USED THREE (3) BLACK WOMEN AS PROPS!
ýýýýýýýýýýýýýýýý #NotMyCoFoundersýýýýýýýýýýýý
@FBI ýýýýDON' KNOW 'EM~NEVER MET 'EM...
ýýýý #BLMýý Piracy
https://t.co/UOCBkbig1I",-1,0,0,-1,1.19E+18,https://twitter.com/MissionaryBLMM/status/1189490725974659073,7.53E+17,2019-10-30 10:34:23+00:00,Wed Oct 30 10:34:23 +0000 2019,Facebook facebookceo1 Facebook amazon amprog NMSDC Wikipedia DNC actblue aspenideas TheAtlantic FBI,#NotMyCoFounders #BLM,https://t.co/UOCBkbig1I,#blm,10/30/2019
352,3067,anthonykpardi,,Black Lives Donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t Matter ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ #ethos #blm #blacklivesmatter #blacklivesdontmatter #doblacklivesmatter #alllivesmatter #whitesupremacy #systemicracism #,-1,0,0,-1,1.12E+18,https://twitter.com/anthonykpardi/status/1117472700497371136,1.00E+18,2019-04-14 17:00:28+00:00,Sun Apr 14 17:00:28 +0000 2019,,#ethos #blm #blacklivesmatter #blacklivesdontmatter #doblacklivesmatter #alllivesmatter #whitesupremacy #systemicracism #oppression #control #violence,https://t.co/XlEZNmou6s,#blm,4/14/2019
6842,29533,NASPAvpd,,"Watched #TheHateUGive on plane 2 #SanFrancisco. Wow, Powerful. Encourage #SAPro educators 2 watch this movie &amp; #listen. Ripe 4 well-crafted #SA programming. Disrupting #racism, seeking #justice, being an #ally to #BLM. If u haven't watched the movie or read the book, don't wait",1,0,1,-1,1.13E+18,https://twitter.com/NASPAvpd/status/1130293471120580608,62314601,2019-05-20 02:05:38+00:00,Mon May 20 02:05:38 +0000 2019,,#TheHateUGive #SanFrancisco #SAPro #listen #SA #racism #justice #ally #BLM,,#blm,5/20/2019
6975,29667,MelanolaOrg,,"Who do you Love and Why? 
#blackowned #blackownedbusiness #blackbusiness #blackgirlmagic #blackexcellence #supportblackbusiness #melanin #buyblack #blackhistory
#poc #woc #equality #latinx #diversity #blackwomen #community #pocsports #blm https://t.co/stlnQtPOK2",0,1,0,-1,1.13E+18,https://twitter.com/MelanolaOrg/status/1130888078250455040,1.12E+18,2019-05-21 17:28:23+00:00,Tue May 21 17:28:23 +0000 2019,,#blackowned #blackownedbusiness #blackbusiness #blackgirlmagic #blackexcellence #supportblackbusiness #melanin #buyblack #blackhistory #poc #woc #equality #latinx #diversity #blackwomen #community #pocsports #blm,,#blm,5/21/2019
12562,53815,ShomanWright,,#TheDecade #RacialEquality #SocialJustice #EconomicJustice #BLM #TheDecade https://t.co/9xWEOWsyJz,0,0,0,-1,1.14E+18,https://twitter.com/ShomanWright/status/1141523839190478848,1968580922,2019-06-20 01:51:06+00:00,Thu Jun 20 01:51:06 +0000 2019,,#TheDecade #RacialEquality #SocialJustice #EconomicJustice #BLM #TheDecade,https://t.co/9xWEOWsyJz,#blm,6/20/2019
5532,24381,Kane007,,A Timeline Of Unarmed Black People Killed By Police Over Past Year https://t.co/mE1KqXDFKO #BLM #EndTheViolence,-1,0,0,-1,1.13E+18,https://twitter.com/Kane007/status/1128332902914240519,19182456,2019-05-14 16:15:02+00:00,Tue May 14 16:15:02 +0000 2019,,#BLM #EndTheViolence,https://t.co/mE1KqXDFKO,#blm,5/14/2019
